"COMID","ClusterID"
"22996575",4
"22996579",4
"22996619",4
"22996711",2
"22996583",4
"22996601",2
"22996585",2
"22996587",2
"22996589",2
"22996593",4
"22996595",4
"22996597",2
"22996611",2
"22996599",2
"22996605",2
"22996639",4
"22996607",4
"22996637",4
"22996609",4
"22996613",2
"22996661",4
"22996617",4
"22996621",4
"22996623",4
"22996625",4
"22996975",2
"22996627",2
"22996629",2
"22996631",4
"22996645",2
"22996633",2
"22996921",4
"22996635",4
"22996641",2
"22996643",2
"22996653",4
"22996647",4
"22996657",2
"22996649",2
"22996651",2
"22996655",2
"22996659",2
"22997011",2
"22996663",2
"22996665",2
"22996667",2
"22996669",2
"22996671",2
"22996679",2
"22996673",2
"22996675",2
"22997009",2
"22996677",2
"22996681",2
"22996685",2
"22996689",4
"22996713",4
"22997017",4
"22996691",4
"22996693",2
"22996751",2
"22996695",2
"22996697",2
"22996699",2
"22996701",2
"22996935",4
"22996705",4
"22996707",2
"22996709",4
"22996937",4
"22996839",2
"22996717",4
"22996719",2
"22996763",2
"22996729",2
"22996941",2
"22996731",2
"22996733",2
"22996755",2
"22996735",2
"22996739",4
"22996745",2
"22996747",2
"22996933",4
"22996749",4
"22996753",2
"22996939",2
"22996783",2
"22996757",1
"22996767",2
"22996775",2
"22996779",2
"22996945",4
"22996781",4
"22996785",4
"22996795",2
"22996787",2
"22996789",2
"22996791",4
"22996799",2
"22996793",2
"22996805",4
"22996801",4
"22996803",1
"22996807",4
"22996809",4
"22997035",2
"22996985",1
"22997003",4
"22997005",4
"22997015",4
"22997045",2
"22997047",4
"22997051",4
"22997057",2
"22997061",2
"22997059",2
"22997083",2
"22997085",2
"22997087",2
"22996301",2
"22996965",2
"22994909",2
"22994911",2
"22994817",4
"22995813",2
"22995827",2
"22995817",2
"22995807",2
"22995451",4
"22995331",2
"22995333",2
"22995335",2
"22996831",2
"22994819",4
"22996969",4
"22995209",2
"22995211",2
"22996993",2
"22996913",2
"22996915",2
"22996919",2
"22996923",2
"22995043",2
"22995045",4
"22995073",2
"22995481",2
"22995483",2
"22996929",2
"22995313",2
"22995315",2
"22995317",2
"22995319",2
"22995321",2
"22996827",2
"22997063",2
"25074104",2
"22994769",4
"22994771",4
"22995449",4
"23032130",4
"23032132",4
"23032134",4
"23032136",4
"23032138",4
"23032140",4
"23032142",4
"23032144",4
"23032146",4
"23032148",4
"23032150",2
"23032152",2
"23032154",2
"23032156",2
"23032158",2
"23032444",2
"23032466",2
"23032494",4
"23032484",4
"23032490",4
"23034230",4
"23032492",4
"23032502",4
"23032504",4
"23032510",2
"23032518",2
"23032520",4
"23032540",4
"23032524",4
"24959504",4
"23032534",4
"23032536",4
"23032546",4
"23032550",2
"23022262",1
"24379851",2
"24379165",2
"24379167",2
"24379169",2
"24379171",2
"24379569",2
"24379571",1
"24379575",1
"24379579",1
"24380197",2
"24379839",2
"24379857",2
"24379859",2
"24379871",2
"24379873",2
"24379889",2
"24379935",2
"24379921",2
"24379927",2
"24379929",2
"24379931",2
"24380187",2
"23031280",1
"23033646",2
"23017946",1
"23017956",1
"23017948",1
"23015262",2
"23015264",1
"23022264",1
"23018566",1
"23023144",1
"23015374",2
"23015234",2
"23018552",1
"947010234",2
"23018114",1
"23018116",1
"23018554",1
"23022396",4
"23018564",1
"947010231",2
"947010232",2
"23015042",2
"947010233",2
"947010235",2
"23015046",2
"23017934",1
"23015104",2
"23015106",2
"23015108",2
"23015100",2
"23015102",2
"23015110",2
"23015112",2
"23015114",2
"23015128",2
"23015132",2
"23015198",2
"23015258",2
"23015260",2
"23015266",1
"23015268",2
"23015272",1
"947010007",2
"947010008",2
"23015328",2
"23015338",2
"23015342",2
"23015346",2
"23015348",2
"23015356",2
"23015360",2
"23015362",2
"23015366",2
"23015368",2
"23015370",2
"23015638",2
"23015372",2
"23015376",1
"23015378",2
"23015380",2
"23015386",2
"23015910",2
"23015388",2
"23015390",2
"23015396",1
"23015398",2
"23015402",1
"23015406",2
"23015408",2
"23015414",2
"23015416",2
"23015418",2
"23015420",2
"23015422",2
"23015424",2
"23015426",2
"23015428",2
"23015430",2
"23015432",2
"23015434",2
"23015436",1
"23015920",2
"23015448",1
"23015450",1
"23015452",2
"23015454",1
"23015698",2
"23015458",2
"23015462",1
"23015468",1
"23015470",2
"23015472",4
"23015474",1
"23015476",4
"23015876",1
"23015484",2
"23015478",1
"23015878",1
"23015480",1
"23015922",2
"23015486",2
"23015488",2
"23015644",2
"23015656",2
"23015658",2
"23017936",1
"23015934",2
"23017938",1
"947010239",1
"23015610",2
"23015936",2
"23015542",2
"23015946",4
"23015948",4
"23015634",2
"23015636",2
"23015640",2
"23015642",2
"23015646",2
"23015648",2
"23015650",2
"23015654",2
"23015660",2
"23015662",2
"23015664",2
"23015666",2
"23015668",2
"23015670",2
"23015672",2
"23015674",2
"23015676",1
"23015678",2
"23015680",2
"23015682",2
"23015684",2
"23015988",2
"23015688",2
"23016004",2
"23015690",2
"23015694",2
"23015700",2
"23026878",2
"23015702",2
"23015704",2
"23015708",2
"23015952",2
"23017940",1
"23017942",1
"23017944",1
"23015800",2
"23015802",2
"23015890",1
"23015828",2
"23015900",2
"23015872",4
"23015874",1
"23015908",2
"23015866",2
"23015868",2
"23015880",2
"23015886",2
"23015888",2
"23015924",2
"23015926",2
"23015928",2
"23015930",2
"23015932",2
"23015938",4
"23015940",4
"23015942",4
"23015944",1
"23015962",4
"23015964",1
"23015966",2
"23015968",2
"23015970",2
"23015972",2
"23015980",2
"23015982",2
"23015984",2
"23015996",1
"23015998",4
"23015992",1
"23015990",1
"947010236",2
"947010237",2
"23015118",2
"23015116",2
"23015058",2
"23015056",2
"23015916",2
"23015054",2
"23015052",2
"947010005",2
"947010006",2
"947010143",4
"947010144",2
"947010145",4
"947010159",4
"947010146",2
"947010155",4
"947010156",4
"947010157",4
"947010158",2
"947010160",2
"947010161",2
"947010162",1
"947010163",2
"947010164",2
"23021906",2
"23018752",1
"23018754",1
"23017904",1
"23017906",1
"23017908",1
"23017910",1
"23017924",1
"23017912",1
"23017914",1
"23017916",1
"23017932",1
"23017918",1
"23017920",1
"23017922",1
"23017926",1
"23017928",1
"23017930",1
"23017950",1
"23017952",1
"947010238",1
"23017958",1
"23017960",1
"23017962",1
"23017964",1
"23017966",1
"23017968",1
"23017970",1
"23017972",1
"23018204",2
"23017974",1
"23017976",1
"23017978",1
"23017980",1
"23017982",1
"23017984",1
"23017986",1
"23017988",1
"23017990",1
"23023126",1
"23018214",2
"23018236",2
"23018096",1
"23018098",1
"23018100",1
"23018102",1
"23018104",1
"23018106",1
"23018108",1
"23018110",1
"23018112",1
"23018132",1
"23018118",1
"23018120",1
"23018122",1
"23018124",1
"23018126",1
"23018128",1
"23018130",1
"23018134",1
"23018148",1
"23022398",2
"23018158",1
"23018160",1
"23018162",1
"23018190",2
"23018200",2
"23018202",2
"23018192",2
"23018194",2
"23018196",2
"23018198",2
"23018206",2
"23018208",2
"23018210",2
"23018212",2
"23018216",2
"23018218",2
"23018220",2
"23018224",2
"23018222",2
"23018238",2
"23018226",2
"23018228",2
"23018230",2
"23018232",2
"23018234",2
"23018240",2
"23018242",2
"23018244",2
"23018246",2
"23018248",2
"23018250",2
"23018252",2
"23018522",1
"23018700",1
"23018292",1
"23018294",1
"23018320",1
"23018296",1
"23018300",1
"23018302",1
"23018304",1
"23018306",1
"23018308",1
"23018310",1
"23018336",1
"23018312",1
"23018314",1
"23018316",1
"23018318",1
"23018340",1
"23018322",1
"23018324",1
"23018328",1
"23018370",2
"23018326",1
"23018330",1
"23018332",1
"23018334",1
"23018338",1
"23018342",1
"23018344",1
"23018346",1
"23018526",1
"23018350",1
"23018354",2
"23018356",1
"23018358",2
"23018360",2
"23018362",2
"23018366",2
"23018368",1
"23018372",2
"23018374",1
"23018376",2
"23018378",2
"23018380",2
"23018382",2
"23018384",1
"23018386",1
"23018388",2
"23018390",2
"23018396",2
"23018456",2
"23018398",2
"23018400",2
"23018402",1
"23018404",2
"23018406",1
"23018408",2
"23018410",2
"23018412",2
"23018414",2
"23021644",2
"23018418",2
"23018422",1
"23018424",1
"23021666",1
"23018426",2
"23018428",2
"23018430",2
"23018432",2
"23018434",2
"23018436",1
"23018438",2
"23018440",2
"23018442",1
"23018448",1
"23018454",1
"23018458",2
"23018460",2
"23018462",2
"23018464",2
"23018470",1
"23018472",1
"23018474",1
"23018476",1
"23018478",2
"23018480",1
"23018482",1
"23018484",1
"23018486",1
"23018490",1
"23018492",1
"23018494",1
"23018496",2
"23018500",1
"23018520",1
"23018502",2
"23018504",1
"23018506",1
"23018508",1
"23018510",1
"23018512",1
"23018514",1
"23018516",1
"23018518",1
"23018532",1
"23018534",1
"23018536",1
"23018538",1
"23018576",1
"23018540",1
"23018542",1
"23018544",1
"23018546",1
"23018678",1
"23018556",1
"23018558",1
"23018560",1
"23018562",1
"23018568",1
"23018570",1
"23018572",1
"23018574",1
"23018578",1
"23018580",1
"23018582",1
"23018584",1
"23018586",1
"23018588",1
"23018590",1
"23018592",1
"23018594",1
"23018596",1
"23018598",1
"23018600",1
"23018602",1
"23018606",1
"23018608",1
"23018610",1
"23018612",1
"23018614",1
"23018616",1
"23018618",1
"23018620",1
"23018622",1
"23018624",1
"23018626",1
"23018628",1
"23018630",1
"23018632",1
"23018680",1
"23018634",1
"23018636",1
"23018638",1
"23018640",1
"23018642",1
"23018644",1
"23018646",1
"23021658",1
"23018648",1
"23018650",1
"23018652",1
"23021690",1
"23018654",1
"23018656",1
"23018658",1
"23018660",1
"23021614",2
"23018662",1
"23018664",1
"23018666",1
"23018668",1
"23018670",1
"23018672",1
"23018674",1
"23018676",1
"23018682",1
"23018684",1
"23018686",1
"23021612",2
"23018688",1
"23018690",1
"23018692",1
"23018694",1
"23018696",1
"23018698",1
"23018702",1
"23018704",1
"23018706",1
"23021664",1
"23018708",1
"23018710",1
"23022894",1
"23018712",1
"23018714",1
"23018716",1
"23021668",1
"23018718",1
"23018720",1
"23018722",1
"23018724",1
"23018768",1
"23018766",1
"23018774",1
"23018786",1
"23021616",2
"23021758",2
"23021670",1
"23021618",2
"23018866",1
"23018868",1
"23021620",2
"23021672",1
"23021622",2
"23021674",1
"23018900",1
"23018902",1
"23021624",2
"23021626",2
"23021628",2
"23021630",2
"23021676",1
"23023166",1
"23023142",1
"23019030",1
"23023196",1
"23023200",1
"23018756",1
"23018758",1
"23019044",1
"23021632",2
"23021634",2
"23021636",2
"23021638",2
"23021640",2
"23021642",2
"23021648",1
"23021646",1
"23021650",1
"23021652",1
"23021662",1
"23021654",1
"23021656",1
"23021692",1
"23021694",1
"23021696",1
"23021698",1
"23021700",1
"23021702",1
"23021704",1
"23021706",1
"23021708",1
"23021710",1
"23021712",1
"23021714",1
"23021716",1
"947010240",1
"947010241",1
"23021720",1
"23021722",1
"23021724",1
"23021726",1
"23021728",1
"23021730",1
"23021732",1
"23021734",1
"23021736",1
"23021738",1
"947010242",1
"947010243",1
"23021742",1
"23021744",2
"23021746",2
"23021748",2
"23021750",2
"23021752",2
"23021754",2
"23021756",2
"23021760",2
"23021762",2
"23021764",2
"947010244",2
"947010246",2
"23021768",2
"23021770",2
"23021772",2
"23021774",2
"23021776",2
"23021778",2
"23021780",2
"23021782",2
"23021784",2
"23021786",2
"23021788",2
"23021790",2
"23021794",1
"23021796",1
"23021798",1
"23021802",1
"23021808",1
"23021800",1
"23021804",1
"23021806",1
"23021848",1
"23021810",1
"23021812",1
"23021814",1
"23021816",1
"23021818",1
"23021820",1
"23021822",1
"23021824",1
"23021826",1
"23021828",1
"23021830",1
"23021832",1
"23021858",1
"23021834",1
"23021836",1
"23021838",1
"23021860",1
"23021840",1
"23021842",1
"23021844",1
"23021846",1
"23021850",1
"23021852",1
"23021854",1
"23021856",1
"23021862",1
"23021864",1
"23021866",1
"23021868",1
"23021870",1
"23021872",1
"23021874",1
"23021876",1
"23021878",1
"23021880",1
"23021882",1
"23021884",1
"23021886",1
"23021888",1
"23021898",2
"23021890",1
"23021892",1
"23021894",2
"23021896",2
"23021908",2
"23021900",2
"23021902",2
"23021904",2
"23021910",2
"23021912",2
"23021914",2
"23021916",2
"23021918",2
"23021920",2
"23021922",2
"23021924",2
"23021936",2
"23021926",2
"23021928",2
"23021930",2
"23021932",2
"23021934",2
"23021938",2
"23021940",2
"23021942",2
"23021944",2
"23022090",2
"23021946",2
"23021948",2
"23021950",2
"23021952",2
"947010247",2
"947010248",2
"23021956",2
"23021958",2
"23021960",2
"23021962",2
"23021964",2
"23021966",2
"23021968",4
"23021970",4
"23021972",4
"23021974",4
"23021976",4
"23022008",4
"23021978",2
"23021980",2
"23021982",2
"23021984",2
"23021986",2
"23021988",2
"23021990",2
"23021992",2
"23021994",2
"23021996",2
"23021998",2
"23022000",4
"23022002",4
"23022004",4
"23022006",4
"23022010",4
"23022012",4
"23022014",4
"23022016",4
"23022040",1
"23022018",4
"23022020",4
"23022024",4
"947010249",4
"947010250",4
"23022028",2
"23022026",2
"23022030",2
"23022032",2
"23022034",4
"23022036",4
"23022038",1
"23022042",1
"23022044",2
"23022046",2
"23022048",2
"23022050",2
"23022052",2
"23022054",2
"23022056",2
"947010251",1
"947010252",4
"23022062",4
"23022064",4
"23022066",2
"23022068",4
"23022070",4
"23022088",2
"23022072",4
"23022074",4
"23022076",4
"23022078",4
"23022080",2
"23022082",2
"23022084",2
"23022086",2
"23022092",2
"23022094",2
"23022096",2
"23022106",2
"23022368",1
"23022098",1
"23022100",2
"23022102",2
"23022104",2
"23022108",4
"23022110",4
"23022112",2
"23022114",2
"23022116",1
"23022118",4
"23022120",4
"23022122",2
"23022124",2
"23022126",4
"23022130",4
"23022132",2
"23022134",1
"23022136",2
"23022138",4
"23022140",2
"23022180",4
"23022142",4
"23022144",1
"23022146",4
"23022148",4
"947010253",1
"947010254",1
"23022152",1
"23022154",2
"23022182",4
"23022156",2
"23022158",1
"23022160",1
"23022162",1
"23022190",2
"23022164",1
"23022166",2
"23022168",1
"23022170",1
"23022192",2
"23022172",4
"23022174",4
"23022178",4
"23022176",4
"23022184",1
"23022186",1
"23022188",4
"23026882",2
"23022194",2
"23022196",2
"23022198",2
"23022204",2
"23022200",2
"23022202",1
"23022206",1
"23022208",2
"23022216",2
"23022218",2
"23022210",2
"23022236",2
"23022212",2
"23022214",2
"23022220",1
"23022222",2
"23022224",2
"23022226",2
"23022228",1
"23022230",1
"23022232",2
"23022234",1
"23022238",1
"23022242",1
"23022240",2
"23023218",2
"23022244",2
"23022246",1
"23022248",2
"23022250",2
"23022252",1
"23022254",1
"23022256",1
"23022258",2
"23022260",2
"23022266",2
"23022268",2
"23022270",1
"23022272",1
"23022274",4
"23022278",1
"23022280",2
"23022282",4
"23022284",4
"23022286",2
"23022288",2
"23022290",4
"23022292",4
"23022294",4
"23023112",4
"23022296",4
"23022298",4
"23022300",4
"23022302",4
"23022304",4
"23022306",4
"23022308",4
"23022310",4
"23022314",4
"23022316",4
"23022318",4
"23022320",4
"23023240",2
"23022324",2
"23022326",4
"23022328",4
"23022330",4
"23022332",4
"23022334",4
"23022338",4
"23022340",4
"23022342",1
"23022344",4
"23022366",1
"23022346",4
"23022348",2
"23022358",1
"23022350",2
"23022352",2
"23022354",2
"23022356",2
"23022360",4
"23022362",2
"23022364",2
"23022370",1
"23022372",4
"23022374",4
"23022376",4
"23022378",2
"23022380",2
"23023116",1
"23022382",1
"23022384",4
"23023114",4
"23022388",2
"23022386",2
"23022390",1
"23022392",2
"23022394",2
"23022400",1
"23023120",1
"23022402",2
"23022404",1
"23022406",4
"23022408",2
"23023118",1
"23022410",4
"23022414",2
"23022420",4
"23022440",2
"23022416",2
"23022418",2
"23022422",4
"23022424",1
"23022428",2
"23022426",2
"23022430",1
"23022432",2
"23022434",2
"23022436",2
"23022438",1
"23022442",4
"23022622",1
"23022444",2
"23022446",2
"23022448",4
"23022450",4
"23022452",4
"23022454",1
"947010255",2
"23026918",2
"947010256",2
"23022458",2
"23022460",1
"23022462",2
"23022464",1
"23022466",1
"23023122",1
"23022468",1
"23022470",4
"23022478",2
"23022472",2
"23022474",1
"23023130",1
"23022476",1
"23023128",2
"23023136",1
"23022480",2
"23022482",4
"23022484",1
"23022486",2
"23022488",2
"23022490",2
"23022492",2
"23022494",4
"23022496",4
"23023134",2
"23022498",2
"23022502",1
"23022504",2
"23022506",2
"23022600",1
"947010119",1
"947010120",1
"947010121",1
"23022508",2
"23022510",2
"23022512",2
"23022514",2
"23022516",1
"23022524",2
"23022518",1
"23023124",1
"23022520",2
"23022522",2
"23022526",2
"23022528",1
"23022530",2
"23023138",2
"23022532",2
"23022534",2
"23022536",2
"23022538",2
"23022540",2
"23023140",1
"23022764",1
"23022542",1
"23022562",2
"23023148",2
"23022572",2
"23022544",2
"23022546",1
"23022548",2
"23022550",2
"23022552",1
"23022554",1
"23022556",2
"23022558",2
"23022560",1
"23022564",1
"23022566",1
"23022568",1
"23023168",1
"23022570",1
"23023152",1
"23022574",2
"23023150",2
"23022578",1
"23023156",1
"23022580",1
"23023154",1
"23022614",1
"23022582",1
"23022584",1
"23023158",1
"23022592",1
"23022586",1
"23022588",1
"23023164",1
"23022590",1
"23022594",1
"23022596",1
"23023170",1
"23022598",1
"23022602",1
"23023178",1
"23023162",1
"23022604",1
"23023146",1
"23022606",1
"23022608",1
"23022610",1
"23022612",2
"23022616",1
"23023182",1
"23023180",1
"23022618",1
"23022620",1
"23022624",1
"23022626",1
"23023176",1
"23022628",1
"23022630",1
"23022632",1
"23022634",2
"23022636",4
"23022638",1
"23022640",1
"23023192",1
"23022642",1
"23023172",1
"23022696",1
"23022644",1
"23022646",1
"23023186",1
"23022656",2
"23022648",1
"947010258",1
"23022652",1
"23022654",1
"23023194",1
"23022658",1
"23022660",1
"23022668",1
"23022670",1
"23022672",1
"23022662",1
"23022664",1
"23022666",1
"23022674",1
"23022700",1
"23022676",1
"23022678",1
"23022726",1
"23022680",1
"23023188",1
"23022682",1
"23022688",1
"23022684",1
"23023174",1
"23022686",1
"23022766",1
"23022692",1
"23023190",1
"23022694",1
"23023184",1
"23022698",1
"23022702",1
"23022704",1
"23022706",1
"23022744",1
"23022708",1
"23022712",1
"23022714",1
"23022716",1
"23022718",1
"23022720",1
"23022722",1
"23022724",1
"23027304",2
"23022778",1
"23022728",1
"23022730",1
"23022732",1
"23022734",1
"23022736",1
"23022738",1
"23022740",1
"23022742",1
"23022746",1
"23022748",1
"23022750",1
"23022752",1
"23022754",1
"23022756",1
"23022758",1
"23022760",1
"23022768",1
"23022774",1
"23022776",1
"23022780",1
"23022788",1
"23022782",1
"23022784",1
"23022786",1
"23022790",1
"23022792",1
"23022794",1
"23022796",1
"23022798",1
"23022800",1
"23022802",1
"23022804",1
"23022806",1
"23022808",1
"23022810",1
"23022812",1
"23022814",1
"23022816",1
"23022818",1
"23022820",1
"23022822",1
"23022824",1
"23022826",1
"23022828",1
"23022830",1
"23022834",1
"23022842",1
"23022832",1
"23022836",1
"23022838",1
"23022840",2
"23022844",1
"23022846",1
"23022848",1
"23022850",2
"23022970",1
"23022852",1
"23022854",1
"23022856",1
"23022858",1
"23022868",2
"23022860",1
"23022862",1
"23022864",2
"23022866",1
"23022870",1
"23022872",1
"23022874",1
"23022876",1
"23022878",1
"23022880",1
"23022882",1
"23022884",1
"23022886",1
"23022888",1
"23022890",1
"23022892",1
"23022926",1
"23022896",1
"23022898",1
"23022900",1
"23022902",1
"23022904",2
"23022906",1
"23022908",1
"23022928",1
"23022910",1
"23022912",1
"23022914",1
"23022916",1
"23022940",1
"23022918",1
"23022920",1
"23022922",1
"23022924",1
"23022932",1
"23022934",1
"23022936",1
"23022938",1
"23022942",1
"23022944",4
"23022946",1
"23022948",1
"23022950",1
"23022952",1
"23022954",1
"23022958",1
"23022960",1
"23022962",1
"23022964",1
"23022966",1
"23022968",4
"23022972",1
"23022974",1
"23022976",1
"23022978",1
"23023016",1
"23022980",4
"23022982",1
"23022984",1
"23022986",1
"23022988",1
"23022990",1
"23022992",1
"23022994",1
"23022996",1
"23022998",1
"23023000",1
"23023002",1
"23023004",1
"23023006",1
"23023008",1
"23023010",2
"23023012",1
"23023014",1
"23023018",1
"23023020",1
"23023022",1
"23023026",1
"23023028",1
"23023030",1
"23023032",1
"23023034",1
"23023036",1
"23023038",1
"23023040",1
"23023044",1
"23026706",4
"23023046",1
"23023048",1
"23023050",1
"23023052",1
"23023054",2
"23023056",1
"23023060",1
"23023062",2
"23023066",1
"23023068",1
"23023070",2
"23023072",2
"23023074",1
"23023076",2
"23023078",1
"23023080",4
"23023082",1
"23023084",1
"23027228",4
"23023086",1
"23023088",1
"23023090",1
"23023092",1
"23023094",1
"23023096",1
"23023098",1
"23023210",4
"23023100",1
"23023102",1
"23023132",1
"23023208",1
"947010259",1
"947010260",2
"23021792",2
"23022058",2
"25048694",2
"947010245",2
"947010104",1
"947010103",1
"947010105",1
"947010127",1
"947010128",1
"947010129",1
"947010135",1
"947010136",1
"947010168",1
"947010177",1
"947010178",1
"23026880",2
"947010179",1
"947010180",1
"23023198",1
"23028082",4
"23028088",4
"23026886",4
"23026874",4
"23028096",4
"23028110",4
"23026948",4
"23028118",4
"23028112",4
"23026708",4
"23026710",4
"23026712",4
"23027636",4
"23026714",4
"23026716",4
"23026718",4
"23026736",2
"23026720",4
"23026722",2
"23026724",2
"23026734",2
"23026726",2
"947010261",2
"947010262",2
"23026730",2
"23026732",2
"23026738",2
"23026740",1
"23026742",2
"23026744",1
"23026746",1
"23026748",1
"23026750",2
"23026752",2
"23026754",2
"23026756",2
"23026758",2
"23026760",2
"23026762",2
"23026764",2
"23026766",2
"23026768",2
"23026770",2
"23026786",1
"23026772",2
"23026774",2
"23026778",2
"23026776",2
"23026780",2
"23026782",1
"23026784",1
"23026788",1
"23026790",2
"23026792",2
"23026800",4
"23026794",4
"23026796",4
"23026798",4
"23026802",4
"23026804",2
"23026814",2
"23026806",2
"23026808",2
"23026810",2
"23026812",2
"23026816",2
"23026818",2
"23026820",4
"23026830",4
"23026822",4
"23026824",4
"23026826",4
"23026828",4
"23026832",4
"947010263",4
"947010264",4
"23026836",4
"23026838",4
"23026844",4
"23026916",2
"23027164",4
"947010265",4
"947010266",4
"23026926",4
"23026848",4
"23026856",4
"23026858",4
"23026860",4
"23026862",4
"23026864",4
"23026870",4
"23026872",4
"23026876",4
"23026920",2
"947010267",4
"947010268",4
"23026924",4
"23026928",4
"23026930",4
"23026932",4
"23026934",4
"23026936",4
"23026938",4
"23026940",4
"23026942",4
"23026944",4
"23026946",4
"23026950",4
"23026952",4
"23026954",4
"23026956",4
"23026958",4
"23026960",4
"23026962",2
"23026964",2
"23026966",2
"23026968",2
"23026970",2
"23026972",2
"23026974",2
"23026976",2
"23026978",2
"23026980",4
"23031232",2
"23026982",4
"23026984",4
"23026986",4
"23026988",4
"23026990",4
"23026992",4
"23026998",2
"23027000",2
"23027012",2
"23027002",2
"23027004",2
"23027006",2
"23027008",2
"23027010",2
"23027014",2
"23027016",4
"23027018",1
"23027020",1
"23027022",1
"23027024",2
"23027026",4
"23027028",4
"23027030",4
"23027032",4
"23027034",2
"23027036",2
"23027134",4
"23027038",2
"23027040",2
"23027042",2
"23027044",2
"23027046",2
"23027048",2
"23027050",2
"23027052",2
"23027054",1
"23027056",1
"23027058",1
"23027062",1
"23027060",1
"23027064",1
"23027066",2
"23027068",2
"23027070",2
"23027072",2
"23027074",1
"23027076",1
"23027078",1
"23027080",1
"23027082",1
"23027084",1
"23027086",1
"23027088",2
"23027090",4
"23027092",4
"23027094",4
"23027096",4
"23027100",4
"23027098",4
"23027102",2
"23027104",2
"23027106",2
"23027108",2
"23027110",2
"23027112",2
"23027114",2
"23027116",2
"23027118",2
"23027120",4
"23027122",4
"23027124",4
"23027126",2
"23027128",4
"23027130",4
"23027132",4
"23027136",4
"23027138",4
"23027140",2
"23027142",2
"23027146",4
"23027148",2
"23027150",2
"23027152",4
"23027154",4
"23027156",4
"23027158",2
"23027160",2
"23027162",4
"23027166",4
"23027170",4
"23027168",2
"23027172",4
"23027174",4
"23027184",2
"23027176",4
"23027182",2
"23027186",2
"23027188",2
"23027190",2
"23027198",4
"23027192",2
"23027208",4
"23027194",4
"23027202",2
"23027204",2
"23027210",4
"23027212",4
"23027214",2
"23027216",2
"23027218",2
"23027222",2
"23027224",4
"23027242",2
"23027226",2
"23027230",4
"23027232",4
"23027234",4
"23027238",4
"23027240",4
"23027248",4
"23027244",4
"23027250",2
"23027254",2
"23027260",2
"23027262",2
"23027266",2
"23027270",2
"23027272",2
"23027276",2
"23027278",2
"23027280",2
"23027286",2
"23027288",2
"23027290",2
"23027292",2
"23027296",2
"23027300",2
"23027324",2
"23027302",1
"23027328",2
"23027308",2
"23027338",4
"23041031",2
"23027310",2
"23027312",2
"23027316",4
"23027352",4
"23027318",4
"23027320",4
"23027326",4
"23027330",4
"23027424",1
"23027334",4
"23027368",4
"23027336",2
"23027340",2
"23027342",4
"23027344",4
"23027346",2
"23027348",4
"23027350",4
"23027356",4
"23027358",4
"23027360",4
"23027366",4
"23027362",4
"23027364",4
"23027370",2
"23027372",4
"23027374",4
"23027376",4
"23027378",4
"23027382",4
"23027384",4
"23027386",4
"947010270",4
"23027388",2
"23027416",4
"947010269",4
"23027394",4
"23027396",4
"23027398",4
"23027422",2
"23027400",4
"23027402",4
"23027404",4
"23027406",4
"23027408",4
"23027412",4
"23027414",4
"23027418",2
"23027420",4
"23027426",2
"23027444",2
"23027428",4
"23027430",4
"23027432",2
"23027434",2
"23027436",4
"23027438",4
"23027440",2
"23027442",2
"23027446",2
"23027448",4
"23027576",4
"23027450",4
"23027452",4
"23027454",4
"23027456",2
"23027458",1
"23027460",4
"23027462",4
"23027464",4
"23027466",2
"23027468",2
"23027470",2
"23027472",2
"23027474",2
"23027478",4
"23027476",4
"23027480",4
"23027482",4
"23027492",1
"23027484",4
"23027486",2
"23027488",4
"23027490",4
"23027504",2
"23027494",4
"23027496",2
"23027498",2
"23027502",4
"23027506",4
"23027508",4
"23027510",4
"23027512",2
"23027620",4
"23027518",4
"23027638",4
"23027520",4
"23027522",4
"947010271",4
"947010272",4
"23027564",4
"23027526",4
"23027528",4
"23027530",4
"23027532",2
"23027534",4
"23027536",4
"23027538",4
"23027540",4
"23027542",4
"23027544",4
"23027546",1
"23027548",4
"23027550",2
"23027552",4
"23027556",4
"23027558",4
"23027560",4
"23027566",4
"23027568",4
"23027570",4
"23027572",2
"23027574",2
"23027578",4
"23027580",4
"23027582",2
"23027584",1
"23031324",2
"23027586",4
"23027588",4
"23027590",4
"23027592",1
"23027594",2
"23027596",4
"23027598",4
"23027600",4
"23027602",2
"23027614",4
"23027604",2
"23027606",4
"23027608",2
"23027610",2
"23027612",2
"23027616",4
"23027618",4
"23027622",2
"23027624",4
"23027628",4
"23027630",2
"23027632",4
"23027634",4
"23027640",2
"23027642",4
"23027644",4
"23027646",4
"23027648",4
"23027664",4
"23027652",1
"23027654",4
"23027656",4
"23027658",4
"23027660",4
"23027662",4
"23027666",2
"23027670",4
"23027672",4
"23027674",2
"23027676",2
"23027678",4
"23027680",4
"23027682",4
"23027704",4
"23027684",2
"23027686",4
"23027688",4
"23027690",2
"23027692",2
"23027694",4
"23027700",4
"23027696",4
"23027698",4
"23027702",4
"23027706",4
"23027708",4
"23027710",4
"23027712",4
"23027714",4
"23027724",4
"23027716",4
"23027718",4
"23027720",4
"23027722",2
"23027726",4
"23027728",4
"23027730",4
"23027732",4
"23027734",2
"23027744",2
"23027736",4
"23027738",4
"23027740",4
"23027742",4
"23027746",4
"23027748",2
"23027750",2
"23027768",4
"23027752",2
"23027762",2
"23027754",2
"23027756",4
"23027758",1
"23027760",4
"23027764",2
